Time,Source,Destination,Protocol,Length,Src port,Dest port,Target
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61032,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61033,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61034,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61035,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61036,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61037,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61038,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61039,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61040,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61041,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61042,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61043,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61044,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61045,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61046,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61047,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61048,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61049,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61050,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61051,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61052,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61053,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61054,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61055,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61056,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61057,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61058,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61059,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61060,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61061,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61062,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61063,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61064,80,1
21:07.7,192.168.122.46,192.168.122.190,TCP,66,49748,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61065,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61066,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61067,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61068,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61069,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61070,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61071,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61072,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61073,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61074,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61075,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61076,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61077,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61078,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61079,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61080,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61081,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61082,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61083,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61084,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61085,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61086,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61087,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61088,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61089,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61090,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61091,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61092,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61093,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61094,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61095,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61096,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61097,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61098,80,1
21:07.7,192.168.122.46,192.168.122.190,TCP,66,49749,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61099,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61100,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61101,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61102,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61103,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61104,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61105,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61106,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61107,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61108,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61109,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61110,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61111,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61112,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61113,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61114,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61115,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61116,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61117,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61118,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61119,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61120,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61121,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61122,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61123,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61124,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61125,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61126,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61127,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61128,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61129,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61130,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61131,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61132,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61133,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61134,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61135,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61136,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61137,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61138,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61139,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61140,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61141,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61142,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61143,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61144,80,1
21:07.7,192.168.122.46,192.168.122.190,TCP,66,49750,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61145,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61146,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61147,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61148,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61149,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61150,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61151,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61152,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61153,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61154,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61155,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61156,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61157,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61158,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61159,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61160,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61161,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61162,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61163,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61164,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61165,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61166,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61167,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61168,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61169,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61170,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61171,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61172,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61173,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61174,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61175,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61176,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61177,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61178,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61179,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61180,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61181,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61182,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61183,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61184,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61185,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61186,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61187,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61188,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61189,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61190,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61191,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61192,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61193,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61194,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61195,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61196,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61197,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61198,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61199,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61200,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61201,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61202,80,1
21:07.7,192.168.122.34,192.168.122.190,TCP,66,61203,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61204,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61205,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61206,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61207,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61208,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61209,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61210,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61211,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61212,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61213,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61214,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61215,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61216,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61217,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61218,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61219,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61220,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61221,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61222,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61223,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61224,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61225,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61226,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61227,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61228,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61229,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61230,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61231,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61232,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61233,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61234,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61235,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61236,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61237,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61238,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61239,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61240,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61241,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61242,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61243,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61244,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61245,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61246,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61247,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61248,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61249,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61250,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61251,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61252,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61253,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61254,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61255,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61256,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61257,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61258,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61259,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61260,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61261,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61262,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61263,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61264,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61265,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61266,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61267,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61268,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61269,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61270,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61271,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61272,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61273,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61274,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61275,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61276,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61277,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61278,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61279,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61280,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61281,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61282,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61283,80,1
21:07.8,192.168.122.46,192.168.122.190,TCP,66,49751,80,1
21:07.8,192.168.122.46,192.168.122.190,TCP,66,49752,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61284,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61285,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61286,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61287,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61288,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61289,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61290,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61291,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61292,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61293,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61294,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61295,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61296,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61297,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61298,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61299,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61300,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61301,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61302,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61303,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61304,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61305,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61306,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61307,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61308,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61309,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61310,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61311,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61312,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61313,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61314,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61315,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61316,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61317,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61318,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61319,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61320,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61321,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61322,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61323,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61324,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61325,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61326,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61327,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61328,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61329,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61330,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61331,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61332,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61333,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61334,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61335,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61336,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61337,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61338,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61339,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61340,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61341,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61342,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61343,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61344,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61345,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61346,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61347,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61348,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61349,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61350,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61351,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61352,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61353,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61354,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61355,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61356,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61357,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61358,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61359,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61360,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61361,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61362,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61363,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61364,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61365,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61366,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61367,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61368,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61369,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61370,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61371,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61372,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61373,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61374,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61375,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61376,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61377,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61378,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61379,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61380,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61381,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61382,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61383,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61384,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61385,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61386,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61387,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61388,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61389,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61390,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61391,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61392,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61393,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61394,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61395,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61396,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61397,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61398,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61399,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61400,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61401,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61402,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61403,80,1
21:07.8,192.168.122.34,192.168.122.190,TCP,66,61404,80,1
